,title,year_publication,budget,revenue,runtime,genre_ids,original_language,popularity,id_movie,vote_average,vote_count
25234,The Derby Stallion,2005,750000,4000000.0,98.0,"[18, 10751]",en,1.500013,19183,4.7,11.0
25235,Jewtopia,2012,0,0.0,90.0,"[35, 10749]",en,3.74131,220746,4.3,17.0
25236,His and Hers,2001,0,0.0,96.0,"[18, 35]",en,0.281208,52784,4.0,4.0
25237,Light in the Piazza,1962,0,0.0,102.0,"[18, 10749]",en,0.685069,45247,5.7,3.0
25238,Malta Story,1953,0,0.0,97.0,"[18, 10752, 36]",en,0.635763,65489,5.0,4.0
25239,The Land Before Time XII: The Great Day of the Flyers,2006,0,0.0,77.0,"[16, 10751, 878]",en,2.83275,31933,6.2,28.0
25240,Payment on Demand,1951,0,0.0,90.0,[18],en,0.795493,83667,7.1,6.0
25241,Storm Warning,1951,0,0.0,93.0,"[80, 18]",en,0.859415,35009,6.9,7.0
25242,The Substitute 4: Failure Is Not an Option,2001,0,0.0,91.0,"[28, 18]",en,1.514248,54782,6.4,5.0
25243,Nas: Time Is Illmatic,2014,0,0.0,74.0,"[99, 10402]",en,1.923351,256503,7.1,30.0
25244,Small Town Saturday Night,2010,0,0.0,94.0,[18],en,4.922475,39477,6.6,11.0
25245,Ricky Gervais: Out of England 2 - The Stand-Up Special,2010,0,0.0,74.0,[35],en,0.668146,52252,7.9,5.0
25246,The Hunters,2013,0,0.0,85.0,[12],en,4.868184,231474,5.0,94.0
25247,High Barbaree,1947,0,0.0,91.0,"[28, 18]",en,0.376197,238368,6.0,1.0
25248,The Girl from Missouri,1934,0,0.0,75.0,"[10749, 35]",en,0.729896,121003,5.0,4.0
25249,Hell Below,1933,0,0.0,101.0,"[10749, 18, 10752]",en,1.181772,223816,6.8,3.0
25250,While the City Sleeps,1928,0,0.0,66.0,"[18, 80]",en,0.385791,190160,5.0,2.0
25251,The Christmas Party,2009,3000000,0.0,86.0,[35],da,0.818698,48746,3.9,6.0
25252,The Poor Little Rich Girl,1917,0,0.0,78.0,"[10749, 35, 18, 14]",en,0.90043,95866,4.5,10.0
25253,Hercules in the Maze of the Minotaur,1994,0,0.0,90.0,"[28, 12, 14, 10770]",en,2.869197,70811,5.0,16.0
25254,The Great St. Trinian's Train Robbery,1966,0,0.0,93.0,"[28, 35]",en,0.381581,14387,7.3,4.0
25255,Geordie,1955,0,0.0,95.0,"[18, 10749]",en,0.231438,42343,7.0,3.0
25256,The Blue Lagoon,1949,0,0.0,101.0,"[18, 10749]",en,0.99654,228074,6.5,1.0
25257,Millions Like Us,1943,0,0.0,103.0,"[18, 10749]",en,0.174896,54391,5.3,5.0
25258,In the Name of the King III,2013,3500000,0.0,85.0,"[28, 12, 18, 14]",en,2.433784,252360,3.3,19.0
25259,Invasion,1997,0,0.0,175.0,"[18, 878, 53]",en,0.946845,15614,4.6,9.0
25260,Last Rites,2006,0,0.0,90.0,"[12, 27, 28, 878]",en,0.224612,54653,3.3,3.0
25261,Hercules in the Underworld,1994,0,0.0,91.0,"[28, 12, 14, 10770]",en,4.213454,75834,4.7,23.0
25262,Roving Mars,2006,0,0.0,40.0,[99],en,1.540775,18085,6.6,10.0
25263,Tempo,2003,0,0.0,83.0,"[10749, 80, 53]",en,0.263738,49060,4.3,4.0
25264,Jim Jefferies: Alcoholocaust,2010,0,0.0,120.0,[35],en,2.410982,49505,7.4,19.0
25265,Thorne: Scaredycat,2010,0,0.0,128.0,"[80, 18, 9648, 53]",en,2.385758,72094,5.5,8.0
25266,Shoot Out,1971,0,0.0,95.0,[37],en,0.562821,79735,5.8,10.0
25267,Terror Trap,2010,0,0.0,86.0,"[27, 53]",en,1.466318,48669,3.7,16.0
25268,That Certain Woman,1937,0,0.0,93.0,"[18, 10749]",en,0.074806,77964,6.5,2.0
25269,Hold Your Man,1933,260000,0.0,87.0,"[18, 10749]",en,0.237941,90957,2.7,5.0
25270,Love,2012,0,0.0,120.0,"[18, 10749]",zh,0.950842,95919,6.1,17.0
25271,The Twilight of the Golds,1996,0,0.0,92.0,[18],en,0.099879,72483,7.8,2.0
25272,The Major,2013,0,0.0,99.0,"[28, 80, 18]",ru,1.738268,191717,6.7,24.0
25273,The Ghost Train,1941,0,0.0,85.0,"[35, 27, 9648, 53]",en,0.431908,29609,6.0,9.0
25274,One Spy Too Many,1966,0,0.0,102.0,"[12, 80]",en,1.112717,79466,6.4,4.0
25275,The Spy in the Green Hat,1967,0,0.0,92.0,"[28, 12, 35, 80, 53]",en,1.42191,113582,7.0,5.0
25276,Tribes,1970,0,0.0,90.0,"[10770, 18]",en,0.045657,96131,0.0,1.0
25277,Maybe I'll Come Home in the Spring,1971,0,0.0,74.0,[],en,0.807754,221144,5.5,2.0
25278,Hustling,1975,0,0.0,98.0,[18],en,0.61473,133148,4.0,1.0
25279,The Night That Panicked America,1975,0,0.0,92.0,"[18, 10770]",en,0.099183,83849,7.8,2.0
25280,Goldengirl,1979,0,0.0,104.0,"[878, 18]",en,0.123389,98130,4.7,3.0
25281,Playing for Time,1980,0,0.0,150.0,[18],en,0.61972,51681,7.1,8.0
25282,The Karen Carpenter Story,1989,0,0.0,88.0,"[18, 10402]",en,0.713962,69898,5.1,5.0
25283,The Incident,1990,0,0.0,100.0,[18],en,0.561054,129251,4.8,4.0
25284,Caroline?,1990,0,0.0,100.0,[],en,0.071971,108012,7.0,1.0
25285,The Love She Sought,1990,0,0.0,100.0,"[18, 10749]",en,0.114537,108259,1.0,1.0
25286,Skylark,1993,0,0.0,95.0,"[18, 10751]",en,1.013204,15759,6.0,2.0
25287,A Lesson Before Dying,1999,0,0.0,101.0,"[10770, 18]",en,4.043659,50299,4.0,5.0
25288,The Jade Mask,1945,0,0.0,66.0,"[35, 80, 18]",en,0.807733,38468,5.7,6.0
25289,Salem Witch Trials,2002,0,0.0,240.0,"[18, 36]",en,1.029574,19496,6.5,9.0
25290,Sybil,2007,0,0.0,89.0,[18],en,1.512032,27137,5.6,11.0
25291,The Mouthpiece,1932,0,0.0,86.0,[18],en,0.721911,143838,5.5,2.0
25292,Romanoff and Juliet,1961,0,0.0,103.0,[35],en,1.229984,111024,5.5,2.0
25293,The Passionate Plumber,1932,0,0.0,73.0,[35],en,0.038698,53575,0.0,1.0
25294,Let Us Be Gay,1930,0,0.0,79.0,"[35, 18]",en,0.275624,162928,3.0,2.0
25295,License to Live,1999,0,0.0,109.0,[18],ja,1.049946,48341,6.1,5.0
25296,Shock Treatment,1964,0,0.0,94.0,"[35, 10402]",en,0.226374,98507,7.0,1.0
25297,Secret People,1952,0,0.0,96.0,"[80, 18]",en,1.256135,111359,5.8,3.0
25298,Wanda Sykes: I'ma Be Me,2009,0,0.0,90.0,[35],en,0.211198,26250,6.0,2.0
25299,Mariachi Gringo,2012,0,0.0,107.0,"[35, 10749]",en,0.694159,133241,5.6,4.0
25300,I Love Melvin,1953,0,0.0,77.0,"[10402, 35, 10749]",en,0.200861,80032,7.3,3.0
25301,The Munsters' Revenge,1981,0,0.0,96.0,[35],en,0.543038,30002,6.0,7.0
25302,Strange Bargain,1949,0,0.0,68.0,"[9648, 53]",en,0.385411,41551,3.5,3.0
25303,Stingaree,1934,0,0.0,77.0,"[35, 18, 12]",en,0.622839,184936,6.2,3.0
25304,Hayride,2012,60000,0.0,93.0,"[53, 27]",en,0.224043,193603,5.1,6.0
25305,Immigration Tango,2010,0,0.0,92.0,"[35, 10749]",en,0.118978,54105,4.0,3.0
25306,Lily Boy,1954,0,0.0,0.0,[],hu,0.208569,191428,5.0,1.0
25307,Mad About Men,1954,0,0.0,90.0,"[14, 18, 35, 878, 10749]",en,0.181151,112049,5.8,5.0
25308,Vito,2011,0,0.0,93.0,[99],en,0.676437,108917,8.0,3.0
25309,The Big Land,1957,0,0.0,92.0,[37],en,0.164676,153997,6.0,4.0
25310,Scared To Death,1981,74000,0.0,93.0,"[18, 878, 27]",en,0.120042,97942,5.0,1.0
25311,My Own Country,1998,0,0.0,95.0,[18],en,0.05598,113737,6.0,1.0
25312,The Rawhide Years,1955,0,0.0,85.0,[37],en,1.127041,140849,4.4,5.0
25313,The Ugly Ones,1966,0,0.0,95.0,"[28, 37]",es,0.698609,73832,6.5,4.0
25314,The Golden Eye,1948,0,0.0,69.0,"[80, 9648, 53]",en,0.255532,55603,5.8,6.0
25315,The Cariboo Trail,1950,0,0.0,81.0,[37],en,0.077294,215453,5.0,1.0
25316,Sh! The Octopus,1937,0,0.0,54.0,"[9648, 35]",en,0.106838,74604,4.0,2.0
25317,Riverworld,2003,0,0.0,86.0,"[14, 878, 53]",en,2.540875,16356,4.4,10.0
25318,The Brotherhood of Satan,1971,0,0.0,92.0,[27],en,0.403656,42519,5.6,10.0
25319,Long Pants,1927,0,0.0,60.0,[],en,0.099877,128229,5.0,1.0
25320,Kid Blue,1973,0,0.0,100.0,"[35, 37]",en,2.11682,154073,7.3,5.0
25321,The Red Lily,1924,0,0.0,81.0,"[80, 18]",en,0.088297,186201,7.0,1.0
25322,The Unknown Man,1951,0,0.0,86.0,"[80, 18]",en,0.333586,68976,4.6,5.0
25323,Highly Dangerous,1950,0,0.0,90.0,"[28, 53]",en,0.113621,87588,5.2,3.0
25324,Quiet Flows The Don,2006,2000000,0.0,0.0,[18],fr,2.376189,118154,4.3,5.0
25325,The Casino Murder Case,1935,0,0.0,82.0,"[18, 28, 9648]",en,0.065943,87881,5.0,2.0
25326,Noose,1948,0,0.0,76.0,"[80, 18]",en,0.449781,80090,4.1,4.0
25327,Beat Girl,1960,0,0.0,83.0,[18],en,0.541296,43092,5.2,3.0
25328,The Hands of Orlac,1960,0,0.0,95.0,"[27, 80, 53]",en,0.64846,80633,4.3,3.0
25329,Girl in Gold Boots,1968,0,0.0,94.0,"[18, 80, 10402, 10749]",en,0.481618,31253,2.2,9.0
25330,The Corpse Grinders,1971,47000,0.0,72.0,[27],en,0.783754,27832,3.8,6.0
25331,Mark of the Astro-Zombies,2002,0,0.0,86.0,"[27, 878]",en,0.391997,27840,3.0,3.0
25332,Astro-Zombies M3: Cloned,2010,0,0.0,105.0,[],en,0.161226,262609,3.0,2.0
25333,Kid Vengeance,1977,0,0.0,90.0,[37],en,0.068859,77632,4.0,3.0
25334,Mystery of Edwin Drood,1935,0,0.0,87.0,"[18, 27, 9648, 10749]",en,0.255674,84718,5.9,4.0
25335,The Bad Seed,1985,0,0.0,100.0,"[18, 53, 27, 80]",en,0.733472,123075,6.7,3.0
25336,The Bowery,1933,421496,0.0,92.0,"[35, 18]",en,0.220136,147876,3.0,3.0
25337,The Happy Elf,2005,53000000,0.0,45.0,"[16, 35, 10751]",en,1.807233,13699,4.0,1.0
25338,Snow in August,2001,0,0.0,104.0,"[18, 10751]",en,1.028803,137491,7.6,5.0
25339,Fairy Tales,1978,0,0.0,82.0,"[10749, 35]",en,1.274283,29817,6.3,4.0
25340,Zouzou,1934,0,0.0,92.0,[35],en,0.04185,43603,5.0,1.0
25341,School for Love,1955,0,0.0,96.0,"[35, 18]",fr,0.310225,194880,4.0,1.0
25342,St. Giuseppe Moscati: Doctor to the Poor,2007,0,0.0,200.0,[18],es,1.02825,149043,7.0,2.0
25343,Women Aren't Funny,2014,0,0.0,79.0,"[35, 99]",en,0.388231,289390,4.6,8.0
25344,The Last Outpost,1951,0,0.0,89.0,[37],en,0.275972,118446,5.0,1.0
25345,Shun Li and the Poet,2011,0,0.0,100.0,"[18, 10769]",it,1.240613,75562,6.7,18.0
25346,Basara: Princess Goh,1992,0,0.0,142.0,"[36, 18]",en,0.644204,244956,4.3,2.0
25347,Cake,2014,7000000,2360281.0,102.0,[18],en,10.197503,284276,6.2,371.0
25348,Quod erat demonstrandum,2013,0,0.0,105.0,[18],ro,0.275499,237808,6.0,1.0
25349,Power Play,1978,0,0.0,102.0,"[53, 18]",en,0.947815,144229,8.0,2.0
25350,Teresa's Tattoo,1994,0,0.0,88.0,"[35, 80, 28]",en,0.761102,166221,6.0,3.0
25351,Groupie,2010,0,0.0,90.0,"[27, 53]",en,0.471047,44014,3.4,4.0
25352,LiebesLuder,2000,0,0.0,91.0,[35],de,0.113102,10639,6.0,1.0
25353,Number One with a Bullet,1987,0,0.0,103.0,"[28, 35]",en,0.500661,169832,4.5,2.0
25354,Erotikon,1929,0,0.0,85.0,"[18, 10749]",cs,0.430324,190091,6.3,3.0
25355,The Case of the Black Cat,1936,0,0.0,66.0,"[80, 9648, 18]",en,0.124148,158114,6.0,1.0
25356,The Admirable Crichton,1957,0,0.0,94.0,[35],en,0.733941,64984,7.1,5.0
25357,HazMat,2013,0,0.0,80.0,[27],en,0.452568,220514,4.8,4.0
25358,Spike of Bensonhurst,1988,0,0.0,100.0,[],en,0.037969,123620,9.0,1.0
25359,"Parlor, Bedroom and Bath",1931,0,0.0,73.0,[35],en,0.122557,53571,2.5,2.0
25360,Pick a Star,1937,0,0.0,76.0,[35],en,0.506223,127040,4.0,2.0
25361,I Love Lucy: The Movie,1953,0,0.0,80.0,[],en,0.104308,51572,7.3,2.0
25362,Thoroughbreds Don't Cry,1937,0,0.0,80.0,"[35, 18, 10402]",en,0.074841,78354,7.0,1.0
25363,Sea Devils,1953,0,0.0,91.0,"[28, 12, 18]",en,0.511522,128048,5.2,5.0
25364,The Grind,2009,1200000,0.0,88.0,"[28, 53, 10749]",en,0.085637,36109,3.8,1.0
25365,The Sins of Rachel Cade,1961,0,0.0,124.0,"[10749, 18]",en,0.051666,74529,6.0,1.0
25366,House of Cards,1968,0,0.0,105.0,"[18, 53]",en,0.332318,4930,6.0,1.0
25367,Rosalie,1937,0,0.0,123.0,"[10402, 18]",en,0.891202,43151,6.0,1.0
25368,Martial Club,1981,0,0.0,110.0,[28],cn,1.611307,64994,5.2,5.0
25369,Alice in Wonderland,1966,0,0.0,72.0,"[10751, 14, 878]",en,1.716036,35109,6.9,8.0
25370,King Lear,1982,0,0.0,185.0,[],en,0.041115,119840,5.0,1.0
25371,Lethal Ninja,1993,0,0.0,97.0,"[28, 53]",fr,0.334247,60139,3.9,5.0
25372,Octopus 2: River of Fear,2001,0,0.0,91.0,[27],fr,0.569466,42182,3.4,12.0
25373,Rapture,1965,0,0.0,105.0,[18],en,1.02754,83957,6.9,9.0
25374,Lone Rider,2008,0,0.0,82.0,"[10770, 28, 37]",en,0.932205,69495,4.4,4.0
25375,So Dark the Night,1946,0,0.0,71.0,"[18, 9648]",en,0.181134,40824,6.1,5.0
25376,These Thousand Hills,1959,0,0.0,96.0,"[18, 37]",fr,0.454578,80320,4.6,4.0
25377,Three Wise Girls,1932,0,0.0,68.0,"[35, 10749, 18]",en,0.209672,227402,5.6,4.0
25378,The Trip to Bountiful,2014,0,0.0,89.0,"[18, 10770]",en,0.4494,258673,3.8,3.0
25379,Project Shadowchaser III,1995,0,0.0,99.0,"[878, 27, 53]",fr,0.415906,29799,3.8,3.0
25380,The Miracle Worker,1979,0,0.0,98.0,"[10770, 18]",en,0.05556,257578,4.0,3.0
25381,Never a Dull Moment,1950,0,0.0,89.0,"[10749, 35]",en,0.573075,196862,5.0,2.0
25382,Smart Girls Don't Talk,1948,0,0.0,81.0,[18],en,0.142624,65213,4.4,4.0
25383,Flaxy Martin,1949,0,0.0,86.0,[53],en,0.32808,65211,3.5,3.0
25384,The Company She Keeps,1951,0,0.0,82.0,[18],en,5.270237,27544,6.3,6.0
25385,Love Is a Ball,1963,0,0.0,111.0,"[35, 10749]",en,0.875177,129009,4.0,1.0
25386,Let's Dance,1950,0,0.0,112.0,"[35, 10749]",en,0.164342,147810,6.3,3.0
25387,Way Back Home,2013,0,0.0,131.0,[18],ko,2.329351,242458,7.4,18.0
25388,Lewis Black: Stark Raving Black,2009,0,0.0,80.0,[35],en,0.671906,39337,6.8,6.0
25389,The Last Page,1952,0,0.0,84.0,"[18, 80]",en,0.441423,48407,6.6,4.0
25390,Mayor Cupcake,2011,0,0.0,86.0,"[35, 18, 10751]",en,1.268691,69803,3.5,1.0
25391,Katt Williams: Kattpacalypse,2012,0,0.0,60.0,[35],en,0.721129,129415,6.3,6.0
25392,Switch,2007,2400000,0.0,89.0,[],nb,0.990967,13621,6.0,3.0
25393,Vampire Dog,2012,0,0.0,91.0,[10751],en,1.689975,134415,3.7,8.0
25394,Python 2,2002,0,0.0,89.0,[27],en,1.294898,42250,4.2,10.0
25395,Man in the Attic,1953,0,0.0,82.0,"[80, 18, 9648, 53]",en,0.808202,41018,4.9,7.0
25396,Whoever Slew Auntie Roo?,1971,0,0.0,91.0,"[27, 53]",en,0.736877,6976,7.1,10.0
25397,The Wonderful Country,1959,0,0.0,98.0,[37],en,0.528246,6610,5.6,7.0
25398,You're Never Too Young,1955,0,0.0,102.0,[35],en,0.844448,53441,6.6,6.0
25399,No Man's Land,2013,0,0.0,118.0,"[18, 80, 37]",zh,1.33256,238811,6.6,17.0
25400,Paper Soldiers,2002,0,0.0,88.0,"[28, 35]",en,1.447595,24978,5.9,6.0
25401,Southie,1998,0,0.0,95.0,"[18, 28, 53]",en,0.280893,55989,4.7,3.0
25402,Vicious Lips,1986,0,0.0,84.0,"[35, 27, 10402, 878]",en,0.275547,38134,4.2,7.0
25403,Until They Sail,1957,0,0.0,94.0,"[18, 10749, 10752]",en,0.906872,108812,5.8,4.0
25404,Matching Jack,2010,0,0.0,99.0,[18],en,4.707311,44049,6.8,17.0
25405,The King and Four Queens,1956,0,0.0,86.0,"[12, 37, 9648, 35]",en,4.064491,43310,3.8,8.0
25406,High Wall,1947,0,0.0,99.0,"[80, 18]",en,0.552462,26838,6.0,6.0
25407,The Gallant Hours,1960,0,0.0,115.0,"[18, 10752]",en,0.389599,99345,5.5,2.0
25408,Private's Progress,1956,0,0.0,97.0,"[35, 10752]",en,0.66463,84109,6.7,9.0
25409,Suspect,1960,0,0.0,81.0,"[18, 53]",en,0.559919,114251,7.2,3.0
25410,Heavens Above!,1963,0,0.0,118.0,[35],en,0.484307,42800,6.5,5.0
25411,Whistling in the Dark,1941,0,0.0,78.0,"[35, 9648]",en,1.00896,90460,6.2,3.0
25412,Grand Central Murder,1942,0,0.0,73.0,"[9648, 80]",en,0.221792,65546,6.2,5.0
25413,I Love Trouble,1948,0,0.0,93.0,"[80, 18]",en,0.730743,37484,6.6,4.0
25414,The Fuller Brush Man,1948,0,0.0,93.0,"[12, 35, 80, 10749]",en,0.419152,43454,6.5,2.0
25415,Precious Find,1996,0,0.0,85.0,"[28, 878]",it,0.469421,62347,4.3,2.0
25416,Desert Victory,1943,0,0.0,70.0,"[10752, 99]",en,0.042363,93335,5.0,1.0
25417,Sailor of the King,1953,0,0.0,83.0,"[28, 18, 10752]",en,0.072067,44536,5.5,2.0
25418,Carlton-Browne of the F.O.,1959,0,0.0,88.0,[35],en,0.63657,36491,8.3,2.0
25419,The Family Way,1966,0,0.0,115.0,[35],en,0.945233,18373,8.3,3.0
25420,Miss Marple: The Moving Finger,1985,0,0.0,102.0,"[9648, 18, 80]",en,1.388201,180836,7.2,5.0
25421,Textuality,2011,0,0.0,90.0,"[35, 10749]",en,0.98388,63045,4.3,4.0
25422,Kevin Smith: Too Fat For 40,2010,0,0.0,117.0,[35],en,0.928368,48132,6.1,11.0
25423,The Hellbenders,1967,0,0.0,90.0,"[12, 18, 28, 37, 10769]",it,0.628567,90720,6.2,8.0
25424,SeaFood,2011,2219684,0.0,93.0,"[16, 35, 10751, 12]",th,1.845126,79842,4.9,19.0
25425,Johnny O'Clock,1947,0,0.0,85.0,"[80, 18]",en,1.632656,19335,5.2,6.0
25426,Reign of Terror,1949,0,0.0,89.0,[18],en,0.89069,27635,6.8,6.0
25427,The Jackie Robinson Story,1950,0,0.0,76.0,"[18, 10751]",en,0.58232,43392,6.8,4.0
25428,The Shanghai Cobra,1945,0,0.0,64.0,"[9648, 53]",en,0.710153,38465,4.4,6.0
25429,"Invasion, U.S.A.",1952,0,0.0,73.0,"[18, 878]",en,0.272838,46145,1.5,2.0
25430,Hider in the House,1989,0,0.0,104.0,"[27, 53]",en,0.845246,56669,5.5,7.0
25431,White: The Melody of the Curse,2011,0,0.0,106.0,[27],ko,1.93372,74860,5.9,23.0
25432,Kermit's Swamp Years,2002,0,0.0,82.0,"[14, 10751, 35]",en,0.805929,15909,5.6,7.0
25433,Harry in Your Pocket,1973,0,0.0,103.0,"[35, 80, 18]",en,0.845041,72460,6.1,8.0
25434,New World Disorder,1999,0,0.0,94.0,"[28, 53]",en,0.685051,41366,3.8,2.0
25435,The Honeymoon Machine,1961,0,0.0,87.0,[35],en,0.857511,34768,6.7,6.0
25436,World for Ransom,1954,0,0.0,82.0,"[18, 28, 53]",en,0.777486,28661,3.8,5.0
25437,The Angry Hills,1959,0,0.0,105.0,"[18, 10752, 53]",en,0.655088,106017,4.0,2.0
25438,The Grissom Gang,1971,0,0.0,128.0,"[18, 28, 53, 80]",en,0.532225,79645,6.9,7.0
25439,Once a Thief,1965,0,0.0,107.0,"[80, 18, 53]",en,0.634556,36514,5.8,2.0
25440,House Party 4: Down to the Last Minute,2001,0,0.0,96.0,[35],en,0.233207,42354,3.8,5.0
25441,Race to Space,2001,0,0.0,104.0,"[18, 10751]",en,0.796926,61473,5.4,7.0
25442,White Line Fever,1975,0,0.0,90.0,"[10749, 28, 80, 18]",en,1.319118,42267,6.0,7.0
25443,The Night We Called It a Day,2003,0,0.0,97.0,"[35, 18]",en,1.027134,61052,6.3,3.0
25444,The Snow Queen,2012,7000000,12400000.0,76.0,"[16, 14]",ru,6.407641,164372,5.1,47.0
25445,Mimesis,2011,0,0.0,0.0,[27],en,1.216599,70878,3.8,13.0
25446,In the Shadows,2001,0,0.0,105.0,"[18, 53]",en,1.310129,40624,5.2,5.0
25447,Sadie McKee,1934,0,0.0,93.0,"[18, 10749]",en,0.137664,43696,4.3,3.0
25448,Trapped in the Closet: Chapters 13-22,2007,0,0.0,48.0,"[10402, 80, 35]",en,0.280241,91198,6.1,7.0
25449,Safari,2009,0,0.0,102.0,"[12, 35]",fr,10.6678,15587,4.5,97.0
25450,Stealth Fighter,1999,0,0.0,88.0,"[28, 53]",en,1.019062,30817,4.3,4.0
25451,The Land Before Time XIII: The Wisdom of Friends,2007,0,0.0,76.0,"[10751, 16]",en,2.212037,39961,6.0,29.0
25452,Solar Attack,2006,0,0.0,91.0,"[28, 878, 53]",en,1.27843,34862,2.6,4.0
25453,I Was Monty's Double,1958,0,0.0,101.0,"[10752, 36, 18]",en,0.148986,77794,8.0,4.0
25454,Hanzo the Razor: The Snare,1973,0,0.0,89.0,"[36, 28, 18, 10769]",ja,1.30962,17128,6.5,11.0
25455,The Missing Lynx,2008,0,0.0,97.0,"[16, 10751]",en,1.851296,29192,5.3,3.0
25456,The Lone Wolf Spy Hunt,1939,0,0.0,71.0,"[9648, 12]",en,0.3154,149793,7.0,1.0
25457,Hotel Berlin,1945,0,0.0,98.0,"[10752, 18]",en,0.85602,165300,5.0,4.0
25458,Escape Me Never,1947,0,0.0,95.0,[18],en,0.340375,107874,5.5,1.0
25459,Please Murder Me,1956,0,0.0,78.0,"[80, 18]",en,0.542403,46421,6.8,6.0
25460,Limelight,2011,0,0.0,102.0,[99],en,0.149951,73941,5.4,4.0
25461,The Glass Wall,1953,0,0.0,82.0,[18],en,0.3981,34752,4.5,4.0
25462,Hard Contract,1969,4000000,1750000.0,106.0,"[80, 10749]",en,0.491227,67220,6.7,3.0
25463,The Pit and the Pendulum,2009,0,0.0,80.0,"[14, 27, 53]",en,1.000992,33988,2.3,6.0
25464,If Winter Comes,1947,0,0.0,97.0,[18],en,0.975622,147843,7.0,2.0
25465,Skeleton Key 2: 667 Neighbor of the Beast,2008,5000,0.0,123.0,[],en,0.299214,141063,1.8,4.0
25466,"Snowflake, the White Gorilla",2011,0,0.0,86.0,"[16, 12, 35, 10751]",en,1.00567,85439,5.4,10.0
25467,Man Wanted,1932,0,0.0,62.0,"[10749, 35, 18]",en,0.145365,95724,6.0,1.0
25468,Last of the Comanches,1953,0,0.0,85.0,"[37, 28, 12]",en,1.058964,41468,6.0,5.0
25469,Ski Party,1965,0,0.0,90.0,"[35, 10402]",en,0.795808,76286,6.4,6.0
25470,The Secret of Convict Lake,1951,0,0.0,83.0,[37],en,0.250617,40642,4.8,3.0
25471,Lonesome Cowboys,1968,0,0.0,109.0,[37],en,0.284143,8372,6.7,3.0
25472,Women in Revolt,1971,0,0.0,97.0,[18],en,0.028118,112234,7.0,1.0
25473,How Sweet It Is!,1968,0,0.0,99.0,[35],en,1.070586,242097,8.2,6.0
25474,The Grasshopper,1970,0,0.0,98.0,"[10749, 18]",en,0.351061,47646,6.8,2.0
25475,The Last Big Thing,1998,0,0.0,98.0,"[35, 18]",en,0.695095,55180,6.0,3.0
25476,"No God, No Master",2014,0,0.0,94.0,"[80, 18, 53, 36]",en,0.558326,220933,6.8,6.0
25477,The Very Thought of You,1944,0,0.0,99.0,"[10749, 18]",en,0.724518,199151,5.0,3.0
25478,Rain,2008,0,0.0,110.0,[18],es,0.119031,127445,5.0,2.0
25479,Lady Killer,1937,0,0.0,94.0,"[10752, 18, 10749]",fr,0.124359,78537,6.8,3.0
25480,Tension at Table Rock,1956,0,0.0,93.0,[37],en,0.337901,74527,7.0,1.0
25481,The Guardsman,1931,0,0.0,82.0,"[35, 18]",en,0.169509,95004,5.0,1.0
25482,Simple Things,2007,0,0.0,102.0,"[18, 10751]",en,0.135919,87847,3.0,2.0
25483,Hansel and Gretel,1982,116000,0.0,35.0,"[14, 10751, 27, 35]",en,0.101458,82309,5.6,5.0
25484,Sitting Bull,1954,0,0.0,105.0,[37],en,0.767732,105536,3.9,4.0
25485,Iceberg Slim: Portrait of a Pimp,2012,0,0.0,89.0,[],en,1.036773,124073,6.0,6.0
25486,One Sunday Afternoon,1933,0,0.0,85.0,"[10749, 35]",en,0.316962,180635,0.0,1.0
25487,Red Light,1949,0,0.0,83.0,"[9648, 53]",en,1.052809,25807,5.4,5.0
25488,The Mask,1961,0,0.0,83.0,"[27, 53]",en,0.935695,57665,6.2,11.0
25489,Santiago,2007,0,0.0,80.0,[99],pt,0.144707,86324,7.5,4.0
25490,The Sea Hawk,1924,0,0.0,123.0,"[12, 10749, 18]",en,0.261897,50329,5.8,3.0
25491,This Is My Affair,1937,0,0.0,100.0,"[10749, 80, 18]",en,0.986769,147722,7.7,3.0
25492,Our Town,2007,0,0.0,114.0,"[80, 18, 9648]",ko,0.603371,55767,5.7,9.0
25493,The Unvanquished,1964,0,0.0,115.0,[18],fr,0.515185,137859,6.4,5.0
25494,Ring of Fire II: Blood and Steel,1993,0,0.0,94.0,"[18, 28, 53]",en,0.22142,91548,5.0,5.0
25495,Journey to the Center of the Earth,1989,0,0.0,100.0,"[14, 28, 878, 10751]",en,0.196544,122894,2.4,5.0
25496,The Job,2009,0,0.0,99.0,"[35, 18, 53]",en,1.322114,41559,4.3,4.0
25497,That's Dancing!,1985,0,0.0,105.0,"[99, 10402]",en,0.367168,42047,6.4,8.0
25498,Snow White and the Three Stooges,1961,0,0.0,107.0,"[12, 35, 18, 10751, 14]",en,3.136899,30126,5.8,8.0
25499,Squatters,2014,0,0.0,102.0,[18],en,7.613399,268321,6.9,26.0
25500,The Hoodlum,1919,0,0.0,78.0,[35],en,0.65658,143277,6.5,2.0
25501,Words and Music,1948,0,0.0,120.0,"[18, 10402]",en,1.023648,43458,6.6,4.0
25502,Hillside Cannibals,2006,0,0.0,90.0,"[27, 35, 80]",en,0.230679,103433,1.7,5.0
25503,The Last of the Finest,1990,0,0.0,106.0,"[28, 80, 18]",en,6.313545,123770,5.4,5.0
25504,Tarzan's Greatest Adventure,1959,0,0.0,88.0,[12],en,0.334816,43205,7.0,4.0
25505,The Last Flight,2009,24000000,0.0,98.0,"[12, 18, 10749]",fr,3.106936,37779,4.8,21.0
